"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","TMAX","TMIN"
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-15",,,"0.07",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-18","    3","1.01",,,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-19",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-20",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-21",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-22",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-23",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-24",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-26",,,"0.37",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-27",,,"0.65",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-28",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-09-29",,,"0.63",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-02","    3","0.60",,,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-03",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-04",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-05",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-06",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-07",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-08",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-09",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-10",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-11",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-12",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-13",,,"0.16",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-14",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-15",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-16",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-17",,,"0.05",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-18",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-27",,,"1.44",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-10-31",,,"0.20",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-11-01",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-11-03",,,"0.24",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-11-08",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-11-09",,,"0.13",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2016-11-10",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-19",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-20",,,"0.32",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-21",,,"0.24",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-22",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-23",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-24",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-25",,,"0.00",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-26",,,"0.06",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-27",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-28",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-29",,,"0.24",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-04-30",,,"0.97",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-01",,,"0.69",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-02",,,"0.63",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-03",,,"0.05",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-04",,,"0.10",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-05",,,"1.21",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-06",,,"0.85",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-07",,,"0.05",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-08",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-09",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-10",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-11",,,"0.25",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-12",,,"0.08",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-13",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-14",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-15",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-16",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-17",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-18",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-19",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-20",,,"0.25",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-21",,,"0.15",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-22",,,"0.10",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-23",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-24",,,"0.00",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-25",,,"0.27",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-26",,,"0.15",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-27",,,"0.28",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-28",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-29",,,"0.28",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-30",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-05-31",,,"0.03",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-01",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-02",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-03",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-04",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-05",,,"0.00",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-15",,,"0.98",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-16",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-17",,,"0.13",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-19",,,"0.05",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-20",,,"0.07",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-21",,,"0.07",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-22",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-23",,,"1.52",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-25",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-26",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-27",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-06-28",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-10",,,"0.00",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-11",,,"1.44",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-12",,,"0.05",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-13",,,"0.69",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-14",,,"0.33",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-15",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-16",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-17",,,"0.52",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-18",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-19",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-20",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-21",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-22",,,"0.27",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-23",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-24",,,"0.18",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-25",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-26",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-27",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-28",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-29",,,"0.37",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-30",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-07-31",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-01",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-02",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-03",,,"0.05",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-04",,,"0.64",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-06","    2","0.06",,,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-07",,,"0.06",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-08",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-09",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-10",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-11",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-12",,,"0.03",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-13",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-14",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-15",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-16",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-17",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-18",,,"0.13",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-19",,,"0.24",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-20",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-21",,,"0.15",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-22",,,"0.08",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-23",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-24",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-25",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-26",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-27",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-28",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-29",,,"0.10",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-30",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-08-31",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-01",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-02",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-03",,,"0.05",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-04",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-05",,,"0.42",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-06",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-07",,,"0.13",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-08",,,"0.05",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-09",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-10",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-11",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-12",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-13",,,"0.05",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-14",,,"0.10",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-15",,,"0.03",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-16",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-17",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-18",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-19",,,"0.09",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-20",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-21",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-22",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-23",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-24",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-25",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-26",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-27",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-28",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-29",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-09-30",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-01",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-02",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-03",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-04",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-05",,,"0.12",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-06",,,"0.85",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-09","    3","1.27",,,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-10",,,"0.00",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-11",,,"0.13",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-12",,,"0.43",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-13",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-14",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-15",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-16",,,"0.06",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-17",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-18",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-19",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-20",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-21",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-22",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-23",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-24",,,"0.35",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-25",,,"0.04",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-26",,,"0.00",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-27",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-28",,,"0.51",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-29",,,"0.05",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-30",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-10-31",,,"0.10",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-01",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-02",,,"0.71",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-03",,,"0.05",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-04",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-05",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-06",,,"2.43",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-07",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-08",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-09",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-10",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-11",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-12",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-13",,,"0.27",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-14",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-15",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-16",,,"0.19",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-17",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-18",,,"0.67",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2017-11-19",,,"1.87",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-15",,,"1.07",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-16",,,"0.52",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-17",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-18",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-19",,,"0.07",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-20",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-21",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-22",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-23",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-24",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-25",,,"0.35",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-26",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-27",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-28",,,"0.26",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-29",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-04-30",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-01",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-02",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-03",,,"0.34",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-04",,,"0.40",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-07","    3","0.61",,,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-08",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-09",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-10",,,"0.02","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-11",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-12",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-13",,,"0.96",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-14",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-15",,,"0.50",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-16",,,"0.03",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-17",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-18",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-19",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-20",,,"0.50",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-21",,,"0.04",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-22",,,"0.44",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-23",,,"0.15",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-24",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-25",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-26",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-27",,,"0.30",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-28",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-29",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-30",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-05-31",,,"0.07",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-01",,,"0.07",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-02",,,"0.07",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-03",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-04",,,"0.09",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-05",,,"0.03",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-06",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-12","    6","0.70",,,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-13",,,"0.13",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-14",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-15",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-16",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-17",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-18",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-19",,,"0.52",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-20",,,"0.03",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-21",,,"0.02",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-22",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-23",,,"0.03",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-24",,,"0.10",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-25",,,"0.01",,,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-26",,,"0.00","0.0",,
"US1OHER0010","SANDUSKY 3.8 SSW, OH US","2018-06-27",,,"0.00","0.0",,
