# CSV-File created with merge-csv.com
# -----------------------------------------------------------

﻿time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2020-06-21 06:00:00,24,18,69,,,210,11.2,,,,
2020-06-21 07:00:00,24,18,69,,,230,11.2,,,,
2020-06-21 08:00:00,24,18,69,,,240,11.2,,,,
2020-06-21 09:00:00,25,18,65,,,230,14.8,,,,
2020-06-21 10:00:00,27,19.1,62,,,310,11.2,,,,
2020-06-21 11:00:00,28,19,58,,,320,9.4,,,,
2020-06-21 12:00:00,29,18.2,52,,,340,11.2,,,,
2020-06-21 13:00:00,28,18.1,55,,,290,16.6,,,,
2020-06-21 14:00:00,30,18.1,49,,,320,14.8,,,,
2020-06-21 15:00:00,30,19.1,52,,,310,16.6,,,,
2020-06-21 16:00:00,30,19.1,52,,,350,16.6,,,,
2020-06-21 17:00:00,25,18.9,69,,,120,20.5,,,,
2020-06-21 18:00:00,28,16,48,,,0,0,,,,
2020-06-21 19:00:00,26,18.9,65,,,310,5.4,,,,
2020-06-21 20:00:00,26,17.1,58,,,300,9.4,,,,
2020-06-21 21:00:00,24,17,65,,,210,16.6,,,,7
2020-06-21 22:00:00,21,20,94,1.8,,140,7.6,,,,
2020-06-21 23:00:00,21,20,94,0.5,,190,13,,,,
2020-06-22 00:00:00,22,19.9,88,,,140,7.6,,,,
2020-06-22 01:00:00,21,20,94,,,260,11.2,,,,
2020-06-22 02:00:00,20,19,94,,,0,0,,,,
2020-06-22 03:00:00,21,18.9,88,,,260,7.6,,,,
2020-06-22 04:00:00,21,18.9,88,,,0,0,,,,
2020-06-22 05:00:00,21,18.9,88,,,0,0,,,,
2020-06-22 06:00:00,21,18.9,88,,,0,0,,,,
2020-06-22 07:00:00,21,18.9,88,,,0,0,,,,
2020-06-22 08:00:00,21,18.9,88,,,270,7.6,,,,
2020-06-22 09:00:00,21,18.9,88,,,230,5.4,,,,
2020-06-22 10:00:00,22,19,83,,,250,9.4,,,,
2020-06-22 11:00:00,22,19,83,,,250,5.4,,,,5
2020-06-22 12:00:00,24,19.1,74,,,360,7.6,,,,
2020-06-22 13:00:00,25,18,65,,,,7.6,,,,
2020-06-22 14:00:00,26,18.9,65,,,160,9.4,,,,
2020-06-22 15:00:00,26,18.9,65,,,330,9.4,,,,
2020-06-22 16:00:00,27,19.1,62,,,40,11.2,,,,
2020-06-22 17:00:00,27,19.1,62,,,130,16.6,,,,
2020-06-22 18:00:00,27,20.1,66,,,120,13,,,,
2020-06-22 19:00:00,27,20.1,66,,,120,13,,,,
2020-06-22 20:00:00,25,20,74,,,120,14.8,,,,
2020-06-22 21:00:00,24,20.9,83,,,130,14.8,,,,
2020-06-22 22:00:00,23,21.1,89,,,120,9.4,,,,
2020-06-22 23:00:00,24,20.9,83,,,160,13,,,,
