time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2022-06-19 17:00:00,23,5,31,0,,30,11.2,,1023,,3
2022-06-19 18:00:00,24,4.9,29,0,,360,9.4,,1023,,3
2022-06-19 19:00:00,22,7,38,0,,0,0,,1022,,5
2022-06-19 20:00:00,20,10.1,53,0,,170,7.6,,1022,,5
2022-06-19 21:00:00,20,10.1,53,0,,170,7.6,,1022,,3
2022-06-19 22:00:00,19,8.9,52,0,,170,11.2,,1022,,3
2022-06-19 23:00:00,18,8,52,0,,200,9.4,,1022,,3
2022-06-20 00:00:00,18,7.1,49,0,,200,7.6,,1021,,3
2022-06-20 01:00:00,19,7.1,46,0,,200,7.6,,1021,,3
2022-06-20 02:00:00,19,7.1,46,0,,200,7.6,,1022,,3
2022-06-20 03:00:00,17,7.1,52,0,,190,9.4,,1022,,3
2022-06-20 04:00:00,19,8,49,0,,210,9.4,,1022,,3
2022-06-20 05:00:00,18,10.1,60,0,,220,13,,1023,,3
2022-06-20 06:00:00,18,9.1,56,0.1,,230,9.4,,1024,,7
2022-06-20 07:00:00,16,12.9,82,0.8,,0,0,,1024,,9
2022-06-20 08:00:00,17,14.1,83,0.3,,170,11.2,,1024,,8
2022-06-20 09:00:00,18,15.1,83,0.1,,180,14.8,,1023,,7
2022-06-20 10:00:00,21,12.9,60,0.9,,210,14.8,,1023,,8
2022-06-20 11:00:00,22,12,53,0.5,,230,18.4,,1023,,8
2022-06-20 12:00:00,22,12,53,0,,230,18.4,,1023,,3
2022-06-20 13:00:00,22,15.1,65,0,,210,11.2,,1022,,3
2022-06-20 14:00:00,24,15,57,0,,220,13,,1021,,3
2022-06-20 15:00:00,27,14.1,45,0,,230,14.8,,1021,,3
2022-06-20 16:00:00,27,14.1,45,0,,230,14.8,,1020,,3
2022-06-20 17:00:00,28,13.1,40,0,,230,16.6,,1019,,3
2022-06-20 18:00:00,27,11.9,39,0,,220,13,,1018,,3
2022-06-20 19:00:00,28,13.1,40,0,,220,18.4,,1018,,3
2022-06-20 20:00:00,25,14.2,51,0,,200,13,,1018,,3
2022-06-20 21:00:00,25,14.2,51,0,,200,13,,1019,,2
2022-06-20 22:00:00,21,16,73,0,,190,14.8,,1019,,2
2022-06-20 23:00:00,23,14,57,0,,210,13,,1019,,1
2022-06-21 00:00:00,22,14.1,61,0,,200,16.6,,1019,,3
2022-06-21 01:00:00,21,15.1,69,0,,210,11.2,,1018,,2
2022-06-21 02:00:00,21,15.1,69,0,,210,11.2,,1018,,1
2022-06-21 03:00:00,19,15.1,78,0,,200,11.2,,1019,,2
2022-06-21 04:00:00,19,15.1,78,0,,210,7.6,,1019,,1
2022-06-21 05:00:00,19,15.1,78,0,,230,11.2,,1020,,2
2022-06-21 06:00:00,20,15,73,0,,220,11.2,,1020,,3
2022-06-21 07:00:00,20,15,73,0,,220,11.2,,1020,,3
2022-06-21 08:00:00,21,16,73,0,,220,11.2,,1020,,3
2022-06-21 09:00:00,23,16.1,65,0,,210,16.6,,1020,,3
2022-06-21 10:00:00,27,16,51,0,,230,16.6,,1019,,1
2022-06-21 11:00:00,27,16,51,0,,230,16.6,,1019,,1
2022-06-21 12:00:00,30,17.1,46,0,,240,16.6,,1019,,1
2022-06-21 13:00:00,32,15.1,36,0,,260,16.6,,1018,,1
2022-06-21 14:00:00,34,15.9,34,0,,230,18.4,,1017,,1
2022-06-21 15:00:00,34,15,32,0,,240,24.1,,1016,,1
2022-06-21 16:00:00,34,15,32,0,,240,24.1,,1016,,1
2022-06-21 17:00:00,35,14.8,30,0,,230,22.3,,1015,,1
2022-06-21 18:00:00,35,10.8,23,0,,280,24.1,,1015,,1
2022-06-21 19:00:00,34,11.8,26,0,,270,14.8,,1013.1,,1
2022-06-21 20:00:00,30,14.9,40,0,,230,7.6,,1015,,1
2022-06-21 21:00:00,30,14.9,40,0,,230,7.6,,1015,,1
2022-06-21 22:00:00,28,16,48,0,,230,9.4,,1015,,1
2022-06-21 23:00:00,29,15.9,45,0,,250,13,,1015,,1
2022-06-22 00:00:00,26,17.1,58,0,,230,11.2,,1015,,1
2022-06-22 01:00:00,26,17.1,58,0,,230,14.8,,1015,,1
2022-06-22 02:00:00,26,17.1,58,0,,230,14.8,,1015,,1
2022-06-22 03:00:00,26,17.9,61,0,,240,16.6,,1014,,1
2022-06-22 04:00:00,26,18.9,65,0,,230,14.8,,1014,,1
2022-06-22 05:00:00,25,18.9,69,0,,250,14.8,,1014,,1
2022-06-22 06:00:00,25,18.9,69,0,,250,14.8,,1015,,1
2022-06-22 07:00:00,25,18.9,69,0,,250,13,,1015,,1
2022-06-22 08:00:00,27,20.1,66,0,,270,14.8,,1015,,1
2022-06-22 09:00:00,28,21.1,66,0,,310,20.5,,1015,,1
2022-06-22 10:00:00,28,21.1,66,0,,310,16.6,,1015,,1
2022-06-22 11:00:00,28,21.1,66,0,,310,16.6,,1015,,2
2022-06-22 12:00:00,29,18.2,52,0,,310,13,,1015,,1
2022-06-22 13:00:00,29,16.9,48,0,,340,14.8,,1014,,1
2022-06-22 14:00:00,31,17,43,0,,360,11.2,,1014,,1
2022-06-22 15:00:00,30,18.1,49,0,,350,11.2,,1014,,2
2022-06-22 16:00:00,30,18.1,49,0,,350,11.2,,1013,,3
2022-06-22 17:00:00,30,19.1,52,0,,340,20.5,,1012,,3
2022-06-22 18:00:00,30,18.1,49,0,,340,9.4,,1012,,3
2022-06-22 19:00:00,28,18.1,55,0,,310,13,,1013,,3
2022-06-22 20:00:00,28,18.1,55,0,,310,13,,1013,,1
2022-06-22 21:00:00,26,20.1,70,0,,320,11.2,,1014,,1
2022-06-22 22:00:00,26,20.1,70,0,,320,14.8,,1014,,3
2022-06-22 23:00:00,25,18.9,69,0,,320,13,,1014,,1
