time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2018-06-19 10:00:00,20,19,94,,,60,13,,,,
2018-06-19 11:00:00,22,18,78,,,70,14.8,,,,
2018-06-19 12:00:00,22,18,78,,,80,20.5,,,,
2018-06-19 13:00:00,22,18,78,,,90,20.5,,,,
2018-06-19 14:00:00,23,17.9,73,,,80,18.4,,,,
2018-06-19 15:00:00,23,17,69,,,70,24.1,,,,
2018-06-19 16:00:00,24,16,61,,,80,25.9,,,,
2018-06-19 17:00:00,23,16.1,65,,,70,24.1,,,,
2018-06-19 18:00:00,22,16.1,69,,,110,24.1,,,,
2018-06-19 19:00:00,22,15.1,65,,,90,18.4,,,,
2018-06-19 20:00:00,23,15.1,61,,,100,11.2,,,,
2018-06-19 21:00:00,22,15.1,65,,,90,11.2,,,,
2018-06-19 22:00:00,22,16.1,69,,,60,18.4,,,,
2018-06-19 23:00:00,22,16.1,69,,,70,9.4,,,,
2018-06-20 00:00:00,22,15.1,65,,,80,13,,,,
2018-06-20 01:00:00,22,13.1,57,,,100,13,,,,
2018-06-20 02:00:00,22,15.1,65,,,100,13,,,,
2018-06-20 03:00:00,22,16.9,73,,,80,11.2,,,,
2018-06-20 04:00:00,22,16.9,73,,,90,11.2,,,,
2018-06-20 05:00:00,21,17,78,,,100,14.8,,,,
2018-06-20 06:00:00,22,18,78,,,70,9.4,,,,
2018-06-20 07:00:00,21,17,78,,,80,11.2,,,,
2018-06-20 08:00:00,20,18,88,,,50,22.3,,,,
2018-06-20 09:00:00,19,16,83,,,60,27.7,,,,
2018-06-20 10:00:00,19,16,83,,,80,22.3,,,,
2018-06-20 11:00:00,19,16,83,,,90,25.9,,,,
2018-06-20 12:00:00,20,17,83,,,100,18.4,,,,
2018-06-20 13:00:00,20,17,83,,,70,18.4,,,,
2018-06-20 14:00:00,22,16.9,73,,,70,16.6,,,,
2018-06-20 15:00:00,21,17,78,,,60,18.4,,,,
2018-06-20 16:00:00,20,17,83,,,60,16.6,,,,
2018-06-20 17:00:00,20,16,78,,,70,20.5,,,,
2018-06-20 18:00:00,19,16,83,,,70,20.5,,,,
2018-06-20 19:00:00,20,16,78,,,50,14.8,,,,
2018-06-20 20:00:00,20,15,73,,,80,16.6,,,,
2018-06-20 21:00:00,19,14.1,73,,,90,13,,,,
2018-06-20 22:00:00,18,13.9,77,,,,0,,,,
2018-06-20 23:00:00,18,15.1,83,,,,0,,,,
2018-06-21 00:00:00,17,15,88,,,,0,,,,
2018-06-21 01:00:00,17,15,88,,,,0,,,,
2018-06-21 02:00:00,16,15,94,,,,0,,,,
2018-06-21 03:00:00,18,15.1,83,,,,0,,,,
2018-06-21 04:00:00,18,15.1,83,,,,0,,,,
2018-06-21 05:00:00,18,16,88,,,50,7.6,,,,
2018-06-21 06:00:00,18,16,88,,,40,5.4,,,,
2018-06-21 07:00:00,17,15,88,,,,0,,,,
2018-06-21 08:00:00,21,15.1,69,,,80,7.6,,,,
2018-06-21 09:00:00,21,11.9,56,,,60,14.8,,,,
2018-06-21 10:00:00,21,12.9,60,,,50,13,,,,
2018-06-21 11:00:00,22,13.9,60,,,40,14.8,,,,
2018-06-21 12:00:00,22,13.9,60,,,50,14.8,,,,
2018-06-21 13:00:00,23,15.1,61,,,50,16.6,,,,
2018-06-21 14:00:00,23,16.1,65,,,50,16.6,,,,
2018-06-21 15:00:00,23,17,69,,,70,22.3,,,,
2018-06-21 16:00:00,23,17,69,,,90,24.1,,,,
2018-06-21 17:00:00,22,16.9,73,,,80,24.1,,,,
2018-06-21 18:00:00,21,16,73,,,70,29.5,,,,
2018-06-21 19:00:00,21,17,78,,,90,22.3,,,,
2018-06-21 20:00:00,21,16,73,,,90,22.3,,,,
2018-06-21 21:00:00,21,17,78,,,90,18.4,,,,
2018-06-21 22:00:00,21,17,78,,,90,22.3,,,,
2018-06-21 23:00:00,21,16,73,,,80,25.9,,,,
2018-06-22 00:00:00,21,16,73,,,80,27.7,,,,
2018-06-22 01:00:00,20,16,78,,,110,20.5,,,,
2018-06-22 02:00:00,20,15,73,,,80,25.9,,,,
2018-06-22 03:00:00,20,16,78,,,80,24.1,,,,
2018-06-22 04:00:00,20,17,83,,,80,27.7,,,,
2018-06-22 05:00:00,20,17,83,,,80,25.9,,,,
2018-06-22 06:00:00,20,17,83,,,80,22.3,,,,
2018-06-22 07:00:00,20,17,83,,,100,20.5,,,,
2018-06-22 08:00:00,21,17,78,,,100,22.3,,,,
2018-06-22 09:00:00,21,17,78,,,100,22.3,,,,
2018-06-22 10:00:00,21,18,83,,,90,20.5,,,,
2018-06-22 11:00:00,22,18,78,,,90,22.3,,,,
2018-06-22 12:00:00,23,19,78,,,100,18.4,,,,
2018-06-22 13:00:00,22,18,78,,,110,22.3,,,,
2018-06-22 14:00:00,21,18,83,,,100,24.1,,,,
2018-06-22 15:00:00,21,18,83,,,90,20.5,,,,
2018-06-22 16:00:00,21,18,83,,,80,20.5,,,,
2018-06-22 17:00:00,20,18,88,,,90,20.5,,,,
2018-06-22 18:00:00,21,18.9,88,,,80,22.3,,,,
2018-06-22 19:00:00,21,18.9,88,,,100,18.4,,,,
2018-06-22 20:00:00,22,19,83,,,160,22.3,,,,
2018-06-22 21:00:00,21,18,83,,,120,9.4,,,,
2018-06-22 22:00:00,21,18,83,,,140,9.4,,,,
2018-06-22 23:00:00,19,18,94,,,110,9.4,,,,
